seq,site_seq,result,resptime,display,resulttext,cst,comid,version,uid,cdate,ctime,udate,utime,ddate,dtime
4922,51,TRUE,368,,,,DOREIKU,1,TEST RUNNER,20220526,140101738,20220526,140101738,0,0
5005,65,FALSE,3115,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220526,210557556,20220526,210557556,0,0
5088,51,TRUE,297,,,,DOREIKU,1,TEST RUNNER,20220527,30135587,20220527,30135587,0,0
5170,74,FALSE,21143,,FAIL ./DefaultSuite.test.js (19.845s),,DOREIKU,1,TEST RUNNER,20220528,120159595,20220528,120159595,0,0
2339,56,TRUE,2702,,,,DOREIKU,1,TEST RUNNER,20220505,110004934,20220505,110004934,0,0
2424,56,TRUE,2668,,,,DOREIKU,1,TEST RUNNER,20220506,40005257,20220506,40005257,0,0
2509,56,TRUE,2848,,,,DOREIKU,1,TEST RUNNER,20220506,210005929,20220506,210005929,0,0
2594,56,TRUE,2668,,,,DOREIKU,1,TEST RUNNER,20220507,140004827,20220507,140004827,0,0
2678,64,TRUE,887,,,,DOREIKU,1,TEST RUNNER,20220508,70002834,20220508,70002834,0,0
2762,65,FALSE,3152,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220508,230009074,20220508,230009074,0,0
2846,54,TRUE,382,,,,DOREIKU,1,TEST RUNNER,20220509,160005743,20220509,160005743,0,0
2930,52,TRUE,303,,,,DOREIKU,1,TEST RUNNER,20220510,90005869,20220510,90005869,0,0
3014,56,TRUE,2681,,,,DOREIKU,1,TEST RUNNER,20220511,20005349,20220511,20005349,0,0
3097,65,FALSE,3119,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220511,180008898,20220511,180008898,0,0
3180,65,FALSE,3154,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220512,110008934,20220512,110008934,0,0
3263,64,TRUE,752,,,,DOREIKU,1,TEST RUNNER,20220513,40002534,20220513,40002534,0,0
3346,63,TRUE,143,,,,DOREIKU,1,TEST RUNNER,20220513,200009040,20220513,200009040,0,0
3429,56,TRUE,2540,,,,DOREIKU,1,TEST RUNNER,20220514,130005348,20220514,130005348,0,0
3512,51,TRUE,188,,,,DOREIKU,1,TEST RUNNER,20220515,50009154,20220515,50009154,0,0
3595,65,FALSE,3155,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220515,220008153,20220515,220008153,0,0
3678,64,TRUE,798,,,,DOREIKU,1,TEST RUNNER,20220516,150002829,20220516,150002829,0,0
3761,63,TRUE,157,,,,DOREIKU,1,TEST RUNNER,20220517,70008048,20220517,70008048,0,0
3844,56,TRUE,2624,,,,DOREIKU,1,TEST RUNNER,20220518,5579,20220518,5579,0,0
3927,51,TRUE,385,,,,DOREIKU,1,TEST RUNNER,20220518,160009132,20220518,160009132,0,0
4010,65,FALSE,3045,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220519,90008360,20220519,90008360,0,0
4093,64,TRUE,674,,,,DOREIKU,1,TEST RUNNER,20220520,20002917,20220520,20002917,0,0
4176,63,TRUE,480,,,,DOREIKU,1,TEST RUNNER,20220520,180008937,20220520,180008937,0,0
4259,56,TRUE,3008,,,,DOREIKU,1,TEST RUNNER,20220521,110005818,20220521,110005818,0,0
4342,51,TRUE,321,,,,DOREIKU,1,TEST RUNNER,20220522,30008647,20220522,30008647,0,0
4425,65,FALSE,3156,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220522,200008443,20220522,200008443,0,0
4508,64,TRUE,879,,,,DOREIKU,1,TEST RUNNER,20220523,130003121,20220523,130003121,0,0
4591,65,FALSE,3052,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220524,70007929,20220524,70007929,0,0
4674,56,TRUE,2727,,,,DOREIKU,1,TEST RUNNER,20220525,100004833,20220525,100004833,0,0
4757,68,TRUE,905,,,,DOREIKU,1,TEST RUNNER,20220526,10002789,20220526,10002789,0,0
4840,70,FALSE,11,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220526,70115682,20220526,70115682,0,0
4923,67,TRUE,162,,,,DOREIKU,1,TEST RUNNER,20220526,140101904,20220526,140101904,0,0
5006,51,TRUE,373,,,,DOREIKU,1,TEST RUNNER,20220526,210557932,20220526,210557932,0,0
5089,67,TRUE,332,,,,DOREIKU,1,TEST RUNNER,20220527,30135924,20220527,30135924,0,0
5171,65,FALSE,3162,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220527,90137007,20220527,90137007,0,0
5253,74,FALSE,21717,,FAIL ./DefaultSuite.test.js (20.392s),,DOREIKU,1,TEST RUNNER,20220528,30027183,20220528,30027183,0,0
5553,68,TRUE,817,,,,DOREIKU,1,TEST RUNNER,20220528,130003091,20220528,130003091,0,0
5635,70,FALSE,115,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220528,180137136,20220528,180137136,0,0
5683,56,TRUE,3199,,,,DOREIKU,1,TEST RUNNER,20220528,220053445,20220528,220053445,0,0
2340,52,TRUE,214,,,,DOREIKU,1,TEST RUNNER,20220505,110005155,20220505,110005155,0,0
2425,52,TRUE,207,,,,DOREIKU,1,TEST RUNNER,20220506,40005472,20220506,40005472,0,0
2510,52,TRUE,155,,,,DOREIKU,1,TEST RUNNER,20220506,210006097,20220506,210006097,0,0
2595,52,TRUE,199,,,,DOREIKU,1,TEST RUNNER,20220507,140005037,20220507,140005037,0,0
2679,56,TRUE,2626,,,,DOREIKU,1,TEST RUNNER,20220508,70005469,20220508,70005469,0,0
2763,64,TRUE,909,,,,DOREIKU,1,TEST RUNNER,20220509,2639,20220509,2639,0,0
2847,65,FALSE,3050,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220509,160008796,20220509,160008796,0,0
2931,54,TRUE,336,,,,DOREIKU,1,TEST RUNNER,20220510,90006209,20220510,90006209,0,0
3015,52,TRUE,183,,,,DOREIKU,1,TEST RUNNER,20220511,20005541,20220511,20005541,0,0
3098,64,TRUE,826,,,,DOREIKU,1,TEST RUNNER,20220511,190002186,20220511,190002186,0,0
3181,63,TRUE,201,,,,DOREIKU,1,TEST RUNNER,20220512,110009138,20220512,110009138,0,0
3264,56,TRUE,2681,,,,DOREIKU,1,TEST RUNNER,20220513,40005228,20220513,40005228,0,0
3347,51,TRUE,327,,,,DOREIKU,1,TEST RUNNER,20220513,200009370,20220513,200009370,0,0
3430,65,FALSE,3154,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220514,130008507,20220514,130008507,0,0
3513,64,TRUE,687,,,,DOREIKU,1,TEST RUNNER,20220515,60002348,20220515,60002348,0,0
3596,63,TRUE,306,,,,DOREIKU,1,TEST RUNNER,20220515,220008462,20220515,220008462,0,0
3679,56,TRUE,2734,,,,DOREIKU,1,TEST RUNNER,20220516,150005571,20220516,150005571,0,0
3762,51,TRUE,185,,,,DOREIKU,1,TEST RUNNER,20220517,70008236,20220517,70008236,0,0
3845,65,FALSE,3152,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220518,8735,20220518,8735,0,0
3928,64,TRUE,834,,,,DOREIKU,1,TEST RUNNER,20220518,170002493,20220518,170002493,0,0
4011,63,TRUE,161,,,,DOREIKU,1,TEST RUNNER,20220519,90008524,20220519,90008524,0,0
4094,56,TRUE,2677,,,,DOREIKU,1,TEST RUNNER,20220520,20005603,20220520,20005603,0,0
4177,51,TRUE,224,,,,DOREIKU,1,TEST RUNNER,20220520,180009164,20220520,180009164,0,0
4260,65,FALSE,3048,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220521,110008882,20220521,110008882,0,0
4343,64,TRUE,672,,,,DOREIKU,1,TEST RUNNER,20220522,40002795,20220522,40002795,0,0
4426,63,TRUE,266,,,,DOREIKU,1,TEST RUNNER,20220522,200008712,20220522,200008712,0,0
4509,56,TRUE,2727,,,,DOREIKU,1,TEST RUNNER,20220523,130005858,20220523,130005858,0,0
4592,51,TRUE,332,,,,DOREIKU,1,TEST RUNNER,20220524,70008267,20220524,70008267,0,0
4675,65,FALSE,3456,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220525,100008296,20220525,100008296,0,0
4758,71,FALSE,21657,,FAIL ./DefaultSuite.test.js (20.303s),,DOREIKU,1,TEST RUNNER,20220526,10024455,20220526,10024455,0,0
4841,68,TRUE,689,,,,DOREIKU,1,TEST RUNNER,20220526,80002840,20220526,80002840,0,0
4924,70,FALSE,111,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220526,140102018,20220526,140102018,0,0
5007,67,TRUE,170,,,,DOREIKU,1,TEST RUNNER,20220526,210558106,20220526,210558106,0,0
5090,70,FALSE,113,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220527,30136040,20220527,30136040,0,0
5172,51,TRUE,331,,,,DOREIKU,1,TEST RUNNER,20220527,90137342,20220527,90137342,0,0
5254,65,FALSE,3137,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220527,150137836,20220527,150137836,0,0
5337,74,FALSE,21276,,FAIL ./DefaultSuite.test.js (20.082s),,DOREIKU,1,TEST RUNNER,20220527,210134474,20220527,210134474,0,0
5416,71,FALSE,21302,,FAIL ./DefaultSuite.test.js (20.091s),,DOREIKU,1,TEST RUNNER,20220528,30048502,20220528,30048502,0,0
5486,71,FALSE,21246,,FAIL ./DefaultSuite.test.js (19.891s),,DOREIKU,1,TEST RUNNER,20220528,80047578,20220528,80047578,0,0
2341,54,TRUE,328,,,,DOREIKU,1,TEST RUNNER,20220505,110005488,20220505,110005488,0,0
2426,54,TRUE,344,,,,DOREIKU,1,TEST RUNNER,20220506,40005821,20220506,40005821,0,0
2511,54,TRUE,322,,,,DOREIKU,1,TEST RUNNER,20220506,210006424,20220506,210006424,0,0
2596,54,TRUE,193,,,,DOREIKU,1,TEST RUNNER,20220507,140005233,20220507,140005233,0,0
2680,52,TRUE,172,,,,DOREIKU,1,TEST RUNNER,20220508,70005649,20220508,70005649,0,0
2764,56,TRUE,2702,,,,DOREIKU,1,TEST RUNNER,20220509,5349,20220509,5349,0,0
2848,64,TRUE,667,,,,DOREIKU,1,TEST RUNNER,20220509,170002908,20220509,170002908,0,0
2932,65,FALSE,3157,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220510,90009369,20220510,90009369,0,0
3016,54,TRUE,362,,,,DOREIKU,1,TEST RUNNER,20220511,20005907,20220511,20005907,0,0
3099,56,TRUE,2853,,,,DOREIKU,1,TEST RUNNER,20220511,190005048,20220511,190005048,0,0
3182,51,TRUE,366,,,,DOREIKU,1,TEST RUNNER,20220512,110009507,20220512,110009507,0,0
3265,65,FALSE,3152,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220513,40008384,20220513,40008384,0,0
3348,64,TRUE,763,,,,DOREIKU,1,TEST RUNNER,20220513,210002589,20220513,210002589,0,0
3431,63,TRUE,211,,,,DOREIKU,1,TEST RUNNER,20220514,130008723,20220514,130008723,0,0
3514,56,TRUE,2612,,,,DOREIKU,1,TEST RUNNER,20220515,60004968,20220515,60004968,0,0
3597,51,TRUE,359,,,,DOREIKU,1,TEST RUNNER,20220515,220008824,20220515,220008824,0,0
3680,65,FALSE,3121,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220516,150008695,20220516,150008695,0,0
3763,64,TRUE,782,,,,DOREIKU,1,TEST RUNNER,20220517,80002473,20220517,80002473,0,0
3846,63,TRUE,162,,,,DOREIKU,1,TEST RUNNER,20220518,8900,20220518,8900,0,0
3929,56,TRUE,2576,,,,DOREIKU,1,TEST RUNNER,20220518,170005077,20220518,170005077,0,0
4012,51,TRUE,371,,,,DOREIKU,1,TEST RUNNER,20220519,90008898,20220519,90008898,0,0
4095,65,FALSE,3150,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220520,20008758,20220520,20008758,0,0
4178,64,TRUE,742,,,,DOREIKU,1,TEST RUNNER,20220520,190002413,20220520,190002413,0,0
4261,63,TRUE,236,,,,DOREIKU,1,TEST RUNNER,20220521,110009121,20220521,110009121,0,0
4344,56,TRUE,2786,,,,DOREIKU,1,TEST RUNNER,20220522,40005590,20220522,40005590,0,0
4427,51,TRUE,189,,,,DOREIKU,1,TEST RUNNER,20220522,200008907,20220522,200008907,0,0
4510,65,FALSE,3113,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220523,130008976,20220523,130008976,0,0
4593,64,TRUE,842,,,,DOREIKU,1,TEST RUNNER,20220524,80002552,20220524,80002552,0,0
4676,51,TRUE,527,,,,DOREIKU,1,TEST RUNNER,20220525,100008828,20220525,100008828,0,0
4759,72,TRUE,2784,,,,DOREIKU,1,TEST RUNNER,20220526,10027245,20220526,10027245,0,0
4842,71,FALSE,21072,,FAIL ./DefaultSuite.test.js (19.836s),,DOREIKU,1,TEST RUNNER,20220526,80023921,20220526,80023921,0,0
4925,68,TRUE,789,,,,DOREIKU,1,TEST RUNNER,20220526,150002254,20220526,150002254,0,0
5008,70,FALSE,76,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220526,210558186,20220526,210558186,0,0
5091,75,FALSE,21166,,FAIL ./DefaultSuite.test.js (19.873s),,DOREIKU,1,TEST RUNNER,20220527,30157212,20220527,30157212,0,0
5173,67,TRUE,187,,,,DOREIKU,1,TEST RUNNER,20220527,90137532,20220527,90137532,0,0
5255,51,TRUE,191,,,,DOREIKU,1,TEST RUNNER,20220527,150138030,20220527,150138030,0,0
5338,65,FALSE,3158,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220527,210137638,20220527,210137638,0,0
5417,56,TRUE,2665,,,,DOREIKU,1,TEST RUNNER,20220528,30051173,20220528,30051173,0,0
5487,56,TRUE,2770,,,,DOREIKU,1,TEST RUNNER,20220528,80050355,20220528,80050355,0,0
5554,72,TRUE,2819,,,,DOREIKU,1,TEST RUNNER,20220528,130005922,20220528,130005922,0,0
5603,74,FALSE,21235,,FAIL ./DefaultSuite.test.js (19.938s),,DOREIKU,1,TEST RUNNER,20220528,160133956,20220528,160133956,0,0
5684,66,TRUE,139,,,,DOREIKU,1,TEST RUNNER,20220528,220053589,20220528,220053589,0,0
5727,69,FALSE,116,,www.nam123e.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220529,10051449,20220529,10051449,0,0
2342,65,FALSE,3149,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220505,110008640,20220505,110008640,0,0
2427,65,FALSE,3121,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220506,40008946,20220506,40008946,0,0
2512,65,FALSE,3188,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220506,210009615,20220506,210009615,0,0
2597,65,FALSE,3112,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220507,140008351,20220507,140008351,0,0
2681,54,TRUE,394,,,,DOREIKU,1,TEST RUNNER,20220508,70006047,20220508,70006047,0,0
2765,52,TRUE,153,,,,DOREIKU,1,TEST RUNNER,20220509,5510,20220509,5510,0,0
2849,56,TRUE,2641,,,,DOREIKU,1,TEST RUNNER,20220509,170005560,20220509,170005560,0,0
2933,64,TRUE,757,,,,DOREIKU,1,TEST RUNNER,20220510,100002595,20220510,100002595,0,0
3017,65,FALSE,3118,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220511,20009028,20220511,20009028,0,0
3100,52,TRUE,326,,,,DOREIKU,1,TEST RUNNER,20220511,190005381,20220511,190005381,0,0
3183,64,TRUE,799,,,,DOREIKU,1,TEST RUNNER,20220512,120002795,20220512,120002795,0,0
3266,63,TRUE,152,,,,DOREIKU,1,TEST RUNNER,20220513,40008539,20220513,40008539,0,0
3349,56,TRUE,2813,,,,DOREIKU,1,TEST RUNNER,20220513,210005411,20220513,210005411,0,0
3432,51,TRUE,309,,,,DOREIKU,1,TEST RUNNER,20220514,130009037,20220514,130009037,0,0
3515,65,FALSE,3155,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220515,60008127,20220515,60008127,0,0
3598,64,TRUE,787,,,,DOREIKU,1,TEST RUNNER,20220515,230002101,20220515,230002101,0,0
3681,63,TRUE,165,,,,DOREIKU,1,TEST RUNNER,20220516,150008864,20220516,150008864,0,0
3764,56,TRUE,2618,,,,DOREIKU,1,TEST RUNNER,20220517,80005103,20220517,80005103,0,0
3847,51,TRUE,339,,,,DOREIKU,1,TEST RUNNER,20220518,9244,20220518,9244,0,0
3930,65,FALSE,3156,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220518,170008237,20220518,170008237,0,0
4013,64,TRUE,721,,,,DOREIKU,1,TEST RUNNER,20220519,100002084,20220519,100002084,0,0
4096,63,TRUE,167,,,,DOREIKU,1,TEST RUNNER,20220520,20008929,20220520,20008929,0,0
4179,56,TRUE,2653,,,,DOREIKU,1,TEST RUNNER,20220520,190005075,20220520,190005075,0,0
4262,51,TRUE,339,,,,DOREIKU,1,TEST RUNNER,20220521,110009465,20220521,110009465,0,0
4345,65,FALSE,3049,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220522,40008643,20220522,40008643,0,0
4428,64,TRUE,679,,,,DOREIKU,1,TEST RUNNER,20220522,210002020,20220522,210002020,0,0
4511,63,TRUE,249,,,,DOREIKU,1,TEST RUNNER,20220523,130009228,20220523,130009228,0,0
4594,56,TRUE,2556,,,,DOREIKU,1,TEST RUNNER,20220524,80005119,20220524,80005119,0,0
4677,56,TRUE,2779,,,,DOREIKU,1,TEST RUNNER,20220525,110005081,20220525,110005081,0,0
4760,56,TRUE,2574,,,,DOREIKU,1,TEST RUNNER,20220526,10029826,20220526,10029826,0,0
4843,72,TRUE,2747,,,,DOREIKU,1,TEST RUNNER,20220526,80026674,20220526,80026674,0,0
4926,71,FALSE,21660,,FAIL ./DefaultSuite.test.js (20.402s),,DOREIKU,1,TEST RUNNER,20220526,150023924,20220526,150023924,0,0
5009,68,TRUE,750,,,,DOREIKU,1,TEST RUNNER,20220526,220002414,20220526,220002414,0,0
5092,68,TRUE,785,,,,DOREIKU,1,TEST RUNNER,20220527,40002460,20220527,40002460,0,0
5174,70,FALSE,79,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220527,90137615,20220527,90137615,0,0
5256,67,TRUE,177,,,,DOREIKU,1,TEST RUNNER,20220527,150138212,20220527,150138212,0,0
5339,51,TRUE,303,,,,DOREIKU,1,TEST RUNNER,20220527,210137945,20220527,210137945,0,0
5418,66,TRUE,170,,,,DOREIKU,1,TEST RUNNER,20220528,30051348,20220528,30051348,0,0
5488,66,TRUE,140,,,,DOREIKU,1,TEST RUNNER,20220528,80050499,20220528,80050499,0,0
5555,76,FALSE,21192,,FAIL ./DefaultSuite.test.js (19.976s),,DOREIKU,1,TEST RUNNER,20220528,130027120,20220528,130027120,0,0
5604,65,FALSE,3160,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220528,160137121,20220528,160137121,0,0
5685,69,FALSE,118,,www.nam123e.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220528,220053711,20220528,220053711,0,0
5716,65,FALSE,3151,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220529,138633,20220529,138633,0,0
5731,51,TRUE,308,,,,DOREIKU,1,TEST RUNNER,20220529,10137400,20220529,10137400,0,0
2343,64,TRUE,777,,,,DOREIKU,1,TEST RUNNER,20220505,120002930,20220505,120002930,0,0
2428,64,TRUE,826,,,,DOREIKU,1,TEST RUNNER,20220506,50002327,20220506,50002327,0,0
2513,64,TRUE,882,,,,DOREIKU,1,TEST RUNNER,20220506,220003031,20220506,220003031,0,0
2598,64,TRUE,868,,,,DOREIKU,1,TEST RUNNER,20220507,150002791,20220507,150002791,0,0
2682,65,FALSE,3115,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220508,70009165,20220508,70009165,0,0
2766,54,TRUE,316,,,,DOREIKU,1,TEST RUNNER,20220509,5830,20220509,5830,0,0
2850,52,TRUE,156,,,,DOREIKU,1,TEST RUNNER,20220509,170005723,20220509,170005723,0,0
2934,56,TRUE,2697,,,,DOREIKU,1,TEST RUNNER,20220510,100005302,20220510,100005302,0,0
3018,64,TRUE,795,,,,DOREIKU,1,TEST RUNNER,20220511,30002270,20220511,30002270,0,0
3101,54,TRUE,329,,,,DOREIKU,1,TEST RUNNER,20220511,190005716,20220511,190005716,0,0
3184,56,TRUE,2876,,,,DOREIKU,1,TEST RUNNER,20220512,120005679,20220512,120005679,0,0
3267,51,TRUE,189,,,,DOREIKU,1,TEST RUNNER,20220513,40008731,20220513,40008731,0,0
3350,65,FALSE,3155,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220513,210008571,20220513,210008571,0,0
3433,64,TRUE,799,,,,DOREIKU,1,TEST RUNNER,20220514,140002279,20220514,140002279,0,0
3516,63,TRUE,132,,,,DOREIKU,1,TEST RUNNER,20220515,60008262,20220515,60008262,0,0
3599,56,TRUE,2747,,,,DOREIKU,1,TEST RUNNER,20220515,230004859,20220515,230004859,0,0
3682,51,TRUE,390,,,,DOREIKU,1,TEST RUNNER,20220516,150009257,20220516,150009257,0,0
3765,65,FALSE,3117,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220517,80008224,20220517,80008224,0,0
3848,64,TRUE,774,,,,DOREIKU,1,TEST RUNNER,20220518,10002618,20220518,10002618,0,0
3931,63,TRUE,158,,,,DOREIKU,1,TEST RUNNER,20220518,170008400,20220518,170008400,0,0
4014,56,TRUE,2929,,,,DOREIKU,1,TEST RUNNER,20220519,100005022,20220519,100005022,0,0
4097,51,TRUE,210,,,,DOREIKU,1,TEST RUNNER,20220520,20009142,20220520,20009142,0,0
4180,65,FALSE,3158,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220520,190008238,20220520,190008238,0,0
4263,64,TRUE,750,,,,DOREIKU,1,TEST RUNNER,20220521,120002720,20220521,120002720,0,0
4346,63,TRUE,187,,,,DOREIKU,1,TEST RUNNER,20220522,40008833,20220522,40008833,0,0
4429,56,TRUE,2603,,,,DOREIKU,1,TEST RUNNER,20220522,210004634,20220522,210004634,0,0
4512,51,TRUE,261,,,,DOREIKU,1,TEST RUNNER,20220523,130009494,20220523,130009494,0,0
4595,65,FALSE,3150,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220524,80008272,20220524,80008272,0,0
4678,65,FALSE,3381,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220525,110008467,20220525,110008467,0,0
4761,66,TRUE,130,,,,DOREIKU,1,TEST RUNNER,20220526,10029959,20220526,10029959,0,0
4844,56,TRUE,2705,,,,DOREIKU,1,TEST RUNNER,20220526,80029385,20220526,80029385,0,0
4927,72,TRUE,2657,,,,DOREIKU,1,TEST RUNNER,20220526,150026589,20220526,150026589,0,0
5010,71,FALSE,21264,,FAIL ./DefaultSuite.test.js (20.007s),,DOREIKU,1,TEST RUNNER,20220528,130048535,20220528,130048535,0,0
5605,51,TRUE,354,,,,DOREIKU,1,TEST RUNNER,20220528,160137478,20220528,160137478,0,0
5688,65,FALSE,3127,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220528,220140235,20220528,220140235,0,0
2344,56,TRUE,2645,,,,DOREIKU,1,TEST RUNNER,20220505,120005584,20220505,120005584,0,0
2429,56,TRUE,2729,,,,DOREIKU,1,TEST RUNNER,20220506,50005065,20220506,50005065,0,0
2514,56,TRUE,2721,,,,DOREIKU,1,TEST RUNNER,20220506,220005761,20220506,220005761,0,0
2599,56,TRUE,2639,,,,DOREIKU,1,TEST RUNNER,20220507,150005440,20220507,150005440,0,0
2683,64,TRUE,735,,,,DOREIKU,1,TEST RUNNER,20220508,80002354,20220508,80002354,0,0
